hd218660 2460183.49639053 -14.4071167039186 0.1096386429886495
hd223617 2460222.51126031 39.2234371183214 0.10451610962273412
BD+233093 2459716.4530836 -45.63552516319161 0.14828368401820377
BD+79 2459662.45284259 56.98362227907 0.1845684802977426
BLCVn 2459663.44282237 -26.88917330022897 0.19404808191535255
EIBoo 2459662.60633313 20.79336947598199 0.13418536739679493
EZBoo 2459663.5165107 -58.734905176106 0.13646345280903524
HD264151 2459626.37293688 45.566023719590504 0.22113989636066939
HD283112 2459626.31595989 48.9934735767106 0.2388080277166946
HD32923 2459626.36357647 106.2825825493465 0.23265354271308825
IZCom 2459662.54426144 -7.00193532039153 0.127451906843569
OWGem 2459626.48894626 79.9237432954341 0.22081039372358868
OWGem 2459662.39628177 94.8897791758752 0.21200779468432038
OWGem 2459663.35984409 94.8962102810293 0.20894493852031007
PVUMa 2459626.51926182 25.6559270833522 0.12224532112589911
PVUMa 2459662.48772683 63.659809099302905 0.12497244637182749
PVUMa 2459663.38814828 64.7554102261721 0.13344736756481718
RCam 2459716.3768527 -8.15937746511481 0.1993389526898236
SUMa 2459716.30420139 46.8950525545626 0.21959670046923666
SUMa 2459716.30420139 45.8950525724989 0.22378888062137575
TYUMi 2459662.58241849 -22.33158609099337 0.24223476971741795
TYUMi 2459663.59438816 9.19769766756881 0.24541561741172085
TYUMi 2459684.34067208 3.0083518982370396 0.22768944922931894
UVCrB 2459663.62023862 0.20532805503519924 0.2159222314463589
V1260Ori 2459626.46592238 95.6276041341545 0.14689086831904888
V1260Ori 2459662.37178982 116.7086491585152 0.19346714828545555
V1260Ori 2459663.33677632 117.686069285792 0.21139656181017497
V585Per 2459662.29588226 74.4579696103969 0.10897387531595132
V826Her 2459716.42637882 -13.65539355735427 0.12566617652416323
V826Her 2459717.40744143 -12.47865717310928 0.1348256796967876
V846Her 2459716.42811952 -41.50480539107379 0.15020900933336467
hd101079 2459717.3806682 65.8996316904774 0.13300861636199793
hd104979 2459716.29987992 27.5843670187082 0.14064147053763715
hd107793 2459663.40877929 50.14268853375821 0.22681652558768095
hd116514 2459663.46458039 52.6833775922564 0.19657719392684428
hd116514 2459716.34187513 80.9537438084409 0.1893570766180861
hd135148 2459663.55561306 -94.2535535502501 0.23743346623310024
hd146622 2459717.53871178 10.998656017052232 0.18856712360854536
hd156432 2459716.50336032 -69.53626580340652 0.21152788037131823
hd209145 2459717.48626179 -8.75365043408612 0.2604478996116711
hd214974 2459717.50596389 -24.0817221744824 0.19001811817179934
hd215686 2459716.52100618 -13.7059731977479 0.2531071303800621
hd30339 2459663.2730852 92.9543143274155 0.2027871748316733
hd31487 2459663.30797291 77.5404364414425 0.14007442438264223
hd65854 2459717.29155147 56.3779071428498 0.12416631707988729
hd73709 2459662.43307037 106.7131919161734 0.2550476034546439
hd91948 2459717.3584996 28.808529507903 0.23085756842014224
